classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
97935728,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:03 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:38:58.074Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:01.377Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":877,""naturalWidth"":831,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353911"":{""retired"":null,""map_nr"":""10"",""subject_id"":""5"",""image_name_1"":""parts_3x3_overlap_40_4.jpg""}}",20353911
97935738,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:06 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:02.691Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:03.786Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":656,""clientHeight"":877,""naturalWidth"":830,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353912"":{""retired"":null,""map_nr"":""10"",""subject_id"":""6"",""image_name_1"":""parts_3x3_overlap_40_5.jpg""}}",20353912
97935747,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:09 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:04.755Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:05.979Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":656,""clientHeight"":877,""naturalWidth"":830,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353913"":{""retired"":null,""map_nr"":""10"",""subject_id"":""7"",""image_name_1"":""parts_3x3_overlap_40_6.jpg""}}",20353913
97935759,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:11 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:06.803Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:08.834Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":877,""naturalWidth"":831,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353914"":{""retired"":null,""map_nr"":""10"",""subject_id"":""8"",""image_name_1"":""parts_3x3_overlap_40_7.jpg""}}",20353914
97935771,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:14 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:09.836Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:12.747Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":656,""clientHeight"":877,""naturalWidth"":830,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353915"":{""retired"":null,""map_nr"":""10"",""subject_id"":""9"",""image_name_1"":""parts_3x3_overlap_40_8.jpg""}}",20353915
97935783,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:17 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:14.184Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:15.794Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":656,""clientHeight"":877,""naturalWidth"":830,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353909"":{""retired"":null,""map_nr"":""10"",""subject_id"":""3"",""image_name_1"":""parts_3x3_overlap_40_2.jpg""}}",20353909
97935806,filip_hr,1694506,0c8fd86f0da875ba0f2c,5527,Map Transcription,12.109,2018-03-20 14:39:23 UTC,,,"{""session"":""cab98d1d9f8529e123ae3e31fb8d264ad93e9450265f50edf9eb3530ef3a254e"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-20T14:39:19.314Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.186 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2018-03-20T14:39:20.923Z"",""seen_before"":true,""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":877,""naturalWidth"":831,""naturalHeight"":1109}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20353914"":{""retired"":null,""map_nr"":""10"",""subject_id"":""8"",""image_name_1"":""parts_3x3_overlap_40_7.jpg""}}",20353914
99214136,filip_hr,1694506,c0df0f12bd17926c2ab2,5527,Map Transcription,12.109,2018-03-28 10:31:39 UTC,,,"{""session"":""de4cad1ca3e9416461c252426291c56ed9fd054d9420725cc653202817ec977c"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-28T10:31:14.552Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2018-03-28T10:31:36.684Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":661,""clientHeight"":877,""naturalWidth"":1281,""naturalHeight"":1699}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20667667"":{""retired"":null,""map_nr"":""377"",""subject_id"":""3"",""image_name_1"":""AIS#377_1.jpg""}}",20667667
99214142,filip_hr,1694506,c0df0f12bd17926c2ab2,5527,Map Transcription,12.109,2018-03-28 10:31:43 UTC,,,"{""session"":""de4cad1ca3e9416461c252426291c56ed9fd054d9420725cc653202817ec977c"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-28T10:31:38.185Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2018-03-28T10:31:40.473Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":660,""clientHeight"":877,""naturalWidth"":1280,""naturalHeight"":1699}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20667668"":{""retired"":null,""map_nr"":""377"",""subject_id"":""3"",""image_name_1"":""AIS#377_2.jpg""}}",20667668
99214146,filip_hr,1694506,c0df0f12bd17926c2ab2,5527,Map Transcription,12.109,2018-03-28 10:31:46 UTC,,,"{""session"":""de4cad1ca3e9416461c252426291c56ed9fd054d9420725cc653202817ec977c"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-28T10:31:41.193Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2018-03-28T10:31:43.120Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":660,""clientHeight"":877,""naturalWidth"":1280,""naturalHeight"":1699}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20667669"":{""retired"":null,""map_nr"":""377"",""subject_id"":""3"",""image_name_1"":""AIS#377_3.jpg""}}",20667669
99214154,filip_hr,1694506,c0df0f12bd17926c2ab2,5527,Map Transcription,12.109,2018-03-28 10:31:48 UTC,,,"{""session"":""de4cad1ca3e9416461c252426291c56ed9fd054d9420725cc653202817ec977c"",""viewport"":{""width"":1920,""height"":974},""started_at"":""2018-03-28T10:31:44.024Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"",""utc_offset"":""-7200"",""finished_at"":""2018-03-28T10:31:45.839Z"",""live_project"":false,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":661,""clientHeight"":877,""naturalWidth"":1280,""naturalHeight"":1698}]}","[{""task"":""T0"",""task_label"":""## Transcribing symbols\n\n![Transperant Image](https://i.imgur.com/IIihOd6.png)\n\n![Transperant Image](https://i.imgur.com/eJaWVts.png)\n\n\n"",""value"":[]}]","{""20667670"":{""retired"":null,""map_nr"":""377"",""subject_id"":""3"",""image_name_1"":""AIS#377_4.jpg""}}",20667670
